# Run:  mapbbr_025_     Thu Nov 09 07:18:13 2017                                  
# slot 8 #2 anneal MAPbBr3   annealed T=145 K;  Pb  edge sample at 60 deg.  trans;
# Gains 2e7 5e7 2e7  slits 0.4X6  detune 40% (to 60% max) at edge                 
# 4-1 phi=0                                                                       
#                                                                                 
#                                                                                 
# TABLEVERT: 20.551984	TABLEHORZ: 12.526984	DETHOR: 225.000000	VERTGAP1: 0.400000	
# Region: Pb-L10.rgn      Detector: trans.det                                     
# SSRL BEAMLINE                                                                   
#                                                                                 
# TRANSMISSION; P= -1.00 REMOVED FROM     0. TO 12980. EV, ORDER=  4              
# Used Victoreen formula with Pb LIII                                             
# Normalized by edge height:  0.3266                                              
# SPL:E0=13040.00; 5 FIX KNOTS FROM 13054.36-13428.54(K=10.1);P=1.00              
#   SPL KNOTS(28 max):  14.36 107.26 200.16 293.06 385.96                         
#  *** Average of   6 Files; MULT. Factor=  1.0000  1.0000  1.0000  1.0000  1.0000
#    1.00                                                                         
#  Files: cam_mapbr/ks/026b1gg      cam_mapbr/ks/026b2gg      cam_mapbr/ks/026b3gg
#         cam_mapbr/ks/025b1g       cam_mapbr/ks/025b2g       cam_mapbr/ks/025b3g 
#                                                                                 
# ----------------------------------------------------
  7.04705906 -0.0260643046
  7.09441662 -0.0390701145
  7.14300299 -0.0508872122
  7.19313335 -0.0597137995
  7.24293375 -0.0641575679
  7.29091787 -0.0668409169
  7.33975792 -0.0663505867
  7.39418983 -0.0598152317
  7.43818283 -0.0550575666
  7.49243021 -0.0452815853
  7.53603697 -0.0349689014
  7.58914566 -0.0203725304
  7.63319063 -0.00539507112
  7.69009686  0.016348049
  7.73454523  0.0337685011
  7.78842402  0.0515513271
  7.83313179  0.0628966168
  7.88900232  0.072029613
  7.93194771  0.0709747896
  7.98778582  0.0642450228
  8.03223038  0.0528410189
  8.08712196  0.036961738
  8.1293993  0.0229785684
  8.18608189  0.00807032827
  8.22819328 -0.00590951368
  8.28364372 -0.0186370332
  8.33131218 -0.0279628094
  8.38003922 -0.0355972387
  8.42805862 -0.0419243574
  8.47815132 -0.0457979105
  8.52767849 -0.0479361862
  8.57793617 -0.0466090105
  8.62864304 -0.0443817936
  8.67738628 -0.0398169309
  8.72700214 -0.0317412168
  8.77747631 -0.0206086431
  8.82546902 -0.00757462485
  8.87626457  0.00684228027
  8.92460251  0.0200381503
  8.97339439  0.0323682763
  9.02465057  0.0426496863
  9.07335567  0.045620203
  9.12209702  0.0455542803
  9.17233944  0.0413194634
  9.22179508  0.03438811
  9.27129078  0.025606513
  9.32239342  0.0160066783
  9.3712759  0.00815376174
  9.42150974 -0.0013534209
  9.47227573 -0.00884264708
  9.52085972 -0.0145742325
  9.56908894 -0.0196881518
  9.61903667 -0.0241577774
  9.66900444 -0.0261309464
  9.71874237 -0.0277488958
  9.7687645 -0.0260867085
  9.82032013 -0.0210565049
  9.86774921 -0.0139460899
  9.91698074 -0.00347456452
  9.9657383  0.00964731071
  10.015666  0.0288212765
  10.0681992  0.0495882742
  10.1154537  0.0578118861
  10.165453  0.0673314258
  10.2163382  0.0789978057
  10.2656708  0.0903427303
  10.3159981  0.109325252
  10.3644238  0.139176205
  10.4151735  0.188205197
