# Run:  mapbbr_051_     Fri Nov 10 01:47:00 2017                                  
# slot 8 #2  anneal MAPbBr3   annealed T=275 K;  Pb edge sample at 60 deg.  trans;
# Gains 2e7 5e7 2e7  slits 0.4X6  detune 40% (to 60% max) at edge                 
# 4-1 phi=0                                                                       
#                                                                                 
#                                                                                 
# TABLEVERT: 20.589683	TABLEHORZ: 12.526984	DETHOR: 225.000000	VERTGAP1: 0.400000	
# Region: Pb-L10.rgn      Detector: trans.det                                     
# SSRL BEAMLINE                                                                   
#                                                                                 
# TRANSMISSION; P= -1.00 REMOVED FROM     0. TO 12980. EV, ORDER=  4              
# Used Victoreen formula with Pb LIII                                             
# Normalized by edge height:  0.3216                                              
# SPL:E0=13040.00; 5 FIX KNOTS FROM 13054.34-13428.54(K=10.1);P=1.00              
#   SPL KNOTS(28 max):  14.34 107.27 200.20 293.12 386.05                         
# k-SPACE-WINDOW ENDPTS=  3.30,  9.70;SIG= 0.200;SHIFT=  0.00eV;POWER OF k=  1    
#  *** Average of   6 Files; MULT. Factor=  1.0000  1.0000  1.0000  1.0000  1.0000
#    1.00                                                                         
#  Files: cam_mapbr/rs/054b1gg      cam_mapbr/rs/054b2gg      cam_mapbr/rs/054b3gg
#         cam_mapbr/rs/051b1g       cam_mapbr/rs/051b2g       cam_mapbr/rs/051b3g 
#                                                                                 
# r-SPACE ENDPTS=  1.90,  3.40;SIG= 0.100;R-SHIFT= 0.000; WINDOW REMOVED=YES      
# ----------------------------------------------------
  2.97592282 -0.0532125719  0.0332675576
  3.00660253 -0.0385541879  0.0160106979
  3.03728199 -0.0272741243  0.0063030757
  3.06796169 -0.0188244581  0.00110596744
  3.0986414 -0.0126195895 -0.00142723357
  3.12932086 -0.00813989807 -0.00241528032
  3.16000056 -0.00496138167 -0.00253283908
  3.19068003 -0.00275361189 -0.00218401826
  3.22135973 -0.00126607751 -0.00160851236
  3.25203943 -0.000312251592 -0.0009465373
  3.2827189  0.000245033734 -0.000278695894
  3.3133986  0.000505838543  0.000349640497
  3.3440783  0.000542817812  0.000913371099
  3.37475777  0.000408757012  0.00139857933
  3.40543747  0.000142339108  0.0017969897
  3.43611717 -0.000227413082  0.00210269936
  3.46679664 -0.000677741191  0.00231040595
  3.49747634 -0.00118943537  0.00241444423
  3.52815604 -0.00174477289  0.00240864279
  3.55883551 -0.00232590921  0.0022865897
  3.58951521 -0.00291368878  0.00204229378
  3.62019467 -0.00348694809  0.00167112565
  3.65087438 -0.00402220991  0.00117092498
  3.68155408 -0.0044938866  0.000543157803
  3.71223354 -0.00487489533 -0.000205986755
  3.74291325 -0.00513771875 -0.00106475083
  3.77359295 -0.00525574293 -0.00201526238
  3.80427241 -0.00520479167 -0.0030334231
  3.83495212 -0.00496469159 -0.00408922415
  3.86563182 -0.00452076504 -0.00514751486
  3.89631128 -0.00386508484 -0.00616911892
  3.92699099 -0.00299744913 -0.00711223064
  3.95767069 -0.00192438625 -0.00792734697
  3.98835015 -0.000667256129 -0.00858831406
  4.01902962  0.000752306194 -0.00904553011
  4.04970932  0.00230049761 -0.00926368311
  4.08038902  0.00393628608 -0.0092132045
  4.11106873  0.00561243529 -0.0088717062
  4.14174843  0.00727676693 -0.00822521001
  4.17242765  0.00887368899 -0.0072691692
  4.20310736  0.0103458874 -0.00600919826
  4.23378706  0.0116362283 -0.00446149893
  4.26446676  0.0126896817 -0.00265293545
  4.29514647  0.0134553174 -0.00062074879
  4.32582617  0.0138882389  0.00158808206
  4.35650539  0.0139514189  0.00391786778
  4.3871851  0.0136173591  0.00630554883
  4.4178648  0.0128694959  0.00868234597
  4.4485445  0.011703358  0.0109757623
  4.47922421  0.0101272892  0.0131116146
  4.50990391  0.0081628859  0.0150164077
  4.54058313  0.00584495673  0.0166196972
  4.57126284  0.00322108599  0.0178564452
  4.60194254  0.000350734132  0.0186693761
  4.63262224 -0.0026960494  0.0190111063
  4.66330194 -0.00584032666  0.0188461002
  4.69398117 -0.00899629481  0.018152291
  4.72466087 -0.0120736621  0.0169223882
  4.75534058 -0.0149801997  0.0151647283
  4.78602028 -0.0176244974  0.0129036866
  4.81669998 -0.0199187566  0.0101796165
  4.84737968 -0.021781629  0.00704826601
  4.87805891 -0.0231409259  0.00357971177
  4.90873861 -0.0239361059 -0.000143169265
  4.93941832 -0.0241206288 -0.00402677013
  4.97009802 -0.0236637425 -0.00796904229
  5.00077772 -0.0225520637 -0.0118622947
  5.03145695 -0.0207905527 -0.0155961746
  5.06213665 -0.0184030142 -0.0190608148
  5.09281635 -0.0154320318 -0.0221501179
  5.12349606 -0.0119383354 -0.0247649811
  5.15417576 -0.00799960457 -0.0268164221
  5.18485546 -0.00370874302 -0.028228486
  5.21553469  0.000828381977 -0.0289408788
  5.24621439  0.00549560692 -0.0289111603
  5.27689409  0.0101695536 -0.0281165019
  5.3075738  0.0147229694 -0.0265549012
  5.3382535  0.0190283116 -0.0242457967
  5.36893272  0.0229613874 -0.021230096
  5.39961243  0.0264049936 -0.0175695643
  5.43029213  0.0292525236 -0.0133455349
  5.46097183  0.0314111412 -0.00865712948
  5.49165154  0.0328048356 -0.00361881871
  5.52233124  0.0333769545  0.00164247875
  5.55301046  0.0330922268  0.00699069537
  5.58369017  0.0319382511  0.0122843077
  5.61436987  0.0299262777  0.0173801929
  5.64504957  0.0270914156  0.0221376549
  5.67572927  0.0234920681  0.0264224056
  5.70640898  0.0192087498  0.0301104877
  5.7370882  0.0143422196  0.0330919214
  5.76776791  0.00901100319  0.03527404
  5.79844761  0.00334839453  0.0365843624
  5.82912731 -0.00250104954  0.0369729325
  5.85980701 -0.00838535838  0.0364140831
  5.89048624 -0.0141492467  0.0349074788
  5.92116594 -0.0196384657  0.0324785039
  5.95184565 -0.0247039739  0.0291778874
  5.98252535 -0.0292062256  0.0250806268
  6.01320505 -0.0330191143  0.0202842019
  6.04388475 -0.0360336192  0.0149061624
  6.07456398 -0.0381609984  0.00908105541
  6.10524368 -0.0393354446  0.00295693637
  6.13592339 -0.0395161249 -0.00330861495
  6.16660309 -0.0386884995 -0.00955270045
  6.19728279 -0.0368649811 -0.0156115806
  6.22796202 -0.0340847597 -0.0213251282
  6.25864172 -0.0304129627 -0.0265412591
  6.28932142 -0.0259390101 -0.0311201178
  6.32000113 -0.0207743254 -0.0349380188
  6.35068083 -0.0150494082 -0.0378908776
  6.38136053 -0.00891038589 -0.0398971364
  6.41203976 -0.00251499517 -0.0409001485
  6.44271946  0.00397151895 -0.0408696905
  6.47339916  0.0103809778 -0.0398029648
  6.50407887  0.0165468156 -0.0377246812
  6.53475857  0.0223085806 -0.0346864648
  6.56543779  0.0275163241 -0.0307654701
  6.5961175  0.0320346467 -0.026062306
  6.6267972  0.0357463919 -0.0206983108
  6.6574769  0.0385557674 -0.0148122767
  6.6881566  0.0403909385 -0.00855663791
  6.71883631  0.0412059054 -0.00209336099
  6.74951553  0.0409817025  0.00441046478
  6.78019524  0.0397268236  0.0107871275
  6.81087494  0.0374768823  0.0168728437
  6.84155464  0.0342935584  0.0225121323
  6.87223434  0.0302628353  0.0275619458
  6.90291405  0.0254924707  0.0318955183
  6.93359327  0.0201091003  0.03540558
  6.96427298  0.0142546417  0.03800717
  6.99495268  0.00808238704  0.0396397449
  7.02563238  0.00175283349  0.0402686298
  7.05631208 -0.00457071047  0.0398857258
  7.08699131 -0.0107264984  0.0385094918
