0	-9.53383065698e-05
1	0.000127264
2	0.000281136404215
3	0.000437710186837
4	0.000504438633768
5	0.000627484577459
6	0.000701748362628
7	0.000880900718391
8	0.000943806287245
9	0.0011404921401
10	0.00130640480097
