0	-5.24799216052e-05
1	0.000127264
2	0.000252553205839
3	0.000384072819024
4	0.000440064513974
5	0.000545192207297
6	0.000608704169808
7	0.000764877858006
8	0.00081988186599
9	0.000993553984286
10	0.00114146266136
