0	-0.000151922384665
1	1.49779e-05
2	0.000137355887515
3	0.000287809246764
4	0.000357880760242
5	0.000495997399506
6	0.00058160720941
7	0.000805467169082
8	0.000885311584683
9	0.00113272228341
10	0.00134537452518
