0	-9.79350932427e-06
1	0.000127264
2	0.000224084699598
3	0.000330650674098
4	0.000375948698683
5	0.0004632300388
6	0.000516033320432
7	0.000649320542313
8	0.000696454694162
9	0.000847205419135
10	0.000977182351813
